# YTID, start_seconds, end_seconds, positive_labels
0_FFqLukmHk,80.0,90.0," ""/m/01hsr_"","
0_O6nVfnCH8,210.0,220.0," ""/m/07rrlb6,/m/09x0r,/m/0ytgt"""
0_XItMAYkwc,30.0,40.0," ""/m/03_d0,/m/04rlf"""
0_gci63CtFY,30.0,40.0," ""/m/05x_td,/m/09x0r"""
0a5KHX_odJ8,30.0,40.0," ""/m/07pws3f,/m/09x0r"""
0a91szM1Ivw,30.0,40.0," ""/m/015vgc,/m/02p0sh1,/m/04rlf"""
0aYAf-S-fKM,20.0,30.0," ""/m/01jnbd"","
0aaLWD7TUSU,30.0,40.0," ""/m/019jd,/m/056ks2"""
0abzD7hBTRk,30.0,40.0," ""/m/02cz_7,/m/04rlf"""
0bKpv6YBl7g,50.0,60.0," ""/m/09x0r,/m/0fqfqc"""
0bO6DhC2tlU,110.0,120.0," ""/m/07p9k1k,/m/07ptfmf,/m/0dxrf"""
0bP2MH3LqvI,30.0,40.0," ""/m/02l6bg,/m/04rlf"""
0bRUkLsttto,30.0,40.0," ""/m/04rlf,/t/dd00035"""
0bWZNWZ8YCI,1.0,11.0," ""/m/07qmpdm"","
0bhY7v5dJDY,310.0,320.0," ""/m/07r4k75"","
0bvPjMQ_WbE,30.0,40.0," ""/m/04rlf,/m/0l156b"""
0c1YU_VtFRE,180.0,190.0," ""/m/04rlf,/m/07hvw1,/t/dd00129"""
0c78GAZ0jLY,5.0,15.0," ""/t/dd00005"","
0c8754kaMq4,470.0,480.0," ""/m/026fgl,/m/0f8s22"""
0cNYPgD6cEA,30.0,40.0," ""/m/04rlf,/t/dd00003"""
0cZQm65sZjc,50.0,60.0," ""/m/03v3yw,/m/09x0r"""
0crG6jzAUpE,120.0,130.0," ""/m/01z47d,/m/09x0r,/t/dd00125"""
0dC6Ay0oqWk,30.0,40.0," ""/m/01bns_,/m/0d8_n"""
0dODugQ-e_E,30.0,40.0," ""/m/06bz3,/m/09x0r"""
0dPx94RPy2M,30.0,40.0," ""/m/04rlf,/m/08j51y"""
0dVmGVa3Rbw,20.0,30.0," ""/m/07bjf,/m/0dv5r"""
0dXtmlR1Lm0,30.0,40.0," ""/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"""
0dd6AlyOnfc,30.0,40.0," ""/m/07ptzwd"","
0dgl6Rvt3X0,30.0,40.0," ""/m/07bjf,/m/09x0r"""
0eTrzI5-ong,30.0,40.0," ""/m/01bns_,/m/01xqw,/m/0d8_n,/m/0l14_3"""
0eXXRhp0p3w,19.0,29.0," ""/t/dd00088"","
0ewQiU3q5jM,30.0,40.0," ""/m/03r5q_,/m/04rlf"""
0f3zX7BDW3Y,30.0,40.0," ""/m/024dl,/m/04rlf,/m/09x0r"""
0fCpAuxrQ_I,380.0,390.0," ""/m/04rlf,/t/dd00036"""
0fD-eSRrybM,30.0,40.0," ""/m/07qh7jl,/t/dd00077"""
0fZKF6FprcA,30.0,40.0," ""/m/07qh7jl,/t/dd00077"""
0fiOM---7QI,140.0,150.0," ""/m/04rlf,/m/06j64v"""
0fiuMvWi3yM,20.0,30.0," ""/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"""
0foC-4n-eH0,0.0,8.0," ""/m/02dgv,/m/02y_763,/m/068hy,/m/0bt9lr,/m/0jbk"""
0fqtA_ZBn_8,30.0,40.0," ""/m/015vgc,/m/01c194,/m/04rlf,/m/0jtg0"""
0fsntL6RKww,30.0,40.0," ""/m/03l9g"","
0fvq8YY28qI,130.0,140.0," ""/m/07qs1cx,/m/09x0r,/t/dd00125"""
0fwt2zSftIc,62.0,72.0," ""/m/02x984l"","
0g-KosNgMYA,70.0,80.0," ""/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr"""
0g4SlqjORM4,80.0,90.0," ""/m/01kcd,/m/0319l,/m/05pd6"""
0g_-KI5NZ-E,30.0,40.0," ""/m/01w250"","
0hOD_iIeePk,30.0,40.0," ""/m/02mk9,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00130"""
0hUft9scxzY,460.0,470.0," ""/m/07qcx4z,/m/09x0r"""
0hWIKYNSEPE,80.0,90.0," ""/m/0192l,/m/026t6,/m/085jw,/m/0bm02,/m/0l14md"""
0he6VV5Y9Bg,30.0,40.0," ""/m/03vt0,/m/09xqv"""
0hfU27A6tus,70.0,80.0," ""/m/018j2,/m/01lyv,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0gg8l,/m/0l14_3"""
0hjqlmdPT6g,50.0,60.0," ""/m/02mk9,/m/07yv9,/t/dd00067,/t/dd00130"""
0i-RTS_FXcM,30.0,40.0," ""/m/01hnzm,/m/04rlf"""
0i8VM_EooCs,30.0,40.0," ""/m/02lkt,/m/04rlf,/m/07gxw"""
0iiwZ2_9Vi8,90.0,100.0," ""/m/01b_21"","
0izHOfrwPn4,180.0,190.0," ""/m/04rlf,/m/07qdb04,/m/09x0r"""
0jFQ21A6GRA,30.0,40.0," ""/m/04rlf,/m/06j64v"""
0jR20-0sy1Y,50.0,60.0," ""/m/085jw,/m/0l14l2"""
0j_nQcD7jdU,190.0,200.0," ""/m/04rlf,/m/07pt_g0,/m/0l14gg"""
0jiu0RNizU8,160.0,170.0," ""/m/07y_7,/m/0l14_3"""
0jnvb2H25_Q,110.0,120.0," ""/m/02fxyj,/m/09x0r"""
0jy-sVREk4o,30.0,40.0," ""/m/07rv9rh"","
0k6KjLouAHs,30.0,40.0," ""/m/09x0r,/m/0dl9sf8"""
0kIIGL-xFhY,360.0,370.0," ""/m/0lyf6"","
0kNCB0oGiL4,0.0,10.0," ""/m/07plz5l,/t/dd00125"""
0kQD1P0_KUs,30.0,40.0," ""/m/04rlf,/m/04wptg"""
0kQjfwXjFuY,30.0,40.0," ""/m/02bk07,/m/04rlf"""
0kY1isykrrs,30.0,40.0," ""/m/04rlf,/m/09x0r,/t/dd00034"""
0kqQNBR09Rc,90.0,100.0," ""/m/07rknqz"","
0lJyHuTVMNY,490.0,500.0," ""/m/07s12q4,/m/09x0r,/t/dd00125"""
0lPcHRhXlWk,30.0,40.0," ""/m/01bjv,/m/07yv9"""
0lPip_ffJbk,40.0,50.0," ""/m/081rb,/m/09x0r"""
0loP4WNnL2k,0.0,10.0," ""/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"""
0m2rwP3eYno,100.0,110.0," ""/m/0790c"","
0m9-5BkL4Mc,30.0,40.0," ""/m/04rlf,/t/dd00005"""
0mD4OcdidBM,0.0,10.0," ""/m/03kmc9,/m/0dgbq"""
0mNvPaqfwUI,220.0,230.0," ""/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"""
0mXkme9abiU,30.0,40.0," ""/m/0hdsk"","
0mXoMK4PvIw,70.0,80.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp"""
0mZQ6Q-viPw,10.0,20.0," ""/m/01b_21"","
0ml1KwECOo8,30.0,40.0," ""/m/01d3sd"","
0noFcocWRzw,10.0,20.0," ""/m/039jq,/m/07pc8lb"""
0nqQSwdl4a0,16.0,26.0," ""/t/dd00136"","
0oI0BvmTLvA,20.0,30.0," ""/m/01x3z,/m/046dlr,/m/04rlf"""
0oKQcHLixSE,30.0,40.0," ""/m/02lkt,/m/04rlf,/m/07gxw"""
0oTdsarJHA4,220.0,230.0," ""/m/01kcd,/m/07c6l"""
0onKcFY1Tu0,2.0,12.0," ""/m/07st88b,/m/09ld4"""
0oudYrPGNN8,30.0,40.0," ""/m/03wwcy,/m/04rlf"""
0p0sM9wBLiE,20.0,30.0," ""/m/07p_0gm,/m/07rcgpl"""
0p5oKekjUxM,70.0,80.0," ""/m/02x984l"","
0p7J0O8ew0k,30.0,40.0," ""/m/07qs1cx,/m/09x0r"""
0pHPUaSSEWc,20.0,30.0," ""/m/02z32qm"","
0pHTgC1Frnw,350.0,360.0," ""/m/016622,/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
0pLgOm0xgjY,30.0,40.0," ""/m/07pjjrj"","
0pYpyy1VXdM,80.0,90.0," ""/m/015p6,/m/07sx8x_,/m/09x0r,/m/0ytgt,/t/dd00129"""
0pewITE1550,30.0,40.0," ""/m/04rlf,/m/07s8j8t"""
0pyk5xo7XAI,30.0,40.0," ""/m/07qwyj0"","
0q1wOYCfLlQ,11.0,21.0," ""/m/06hck5,/m/06wzb"""
0qDs_aC0LwI,5.0,15.0," ""/m/04rlf,/m/04rmv"""
0qSK2GuljEc,580.0,590.0," ""/m/0mbct"","
0qWRXZkmXF8,0.0,9.0," ""/m/07phxs1,/m/07rv4dm"""
0qZ54ovyEWQ,310.0,320.0," ""/m/02c8p,/m/09x0r,/t/dd00125"""
0rNQE7fccQg,30.0,40.0," ""/m/07yv9,/m/0gvgw0"""
0rbUCEM20aw,30.0,40.0," ""/m/07pws3f,/m/09x0r"""
0rqmPdr352Q,21.0,31.0," ""/m/05r5wn,/m/07qn4z3"""
0ryt1DPirB0,20.0,30.0," ""/m/0mbct"","
0rz3h0ghprk,250.0,260.0," ""/m/09x0r,/t/dd00112"""
0rzB4A1PjnA,290.0,300.0," ""/m/07qc9xj"","
0s0Uy0-zBa0,30.0,40.0," ""/m/04rlf,/m/08p9q4"""
0s6Vt4i3iiQ,40.0,50.0," ""/m/02g901,/t/dd00125"""
0s6gEV9d52I,180.0,190.0," ""/m/030rvx,/m/09x0r"""
0sE4JvKFpMI,0.0,8.0," ""/m/07p6mqd,/m/09x0r"""
0sPVAP17w2U,70.0,80.0," ""/m/02v2lh,/m/04rlf"""
0sXA0AGh9ok,30.0,40.0," ""/m/07p7b8y,/m/09x0r"""
0sYXPO7lzco,270.0,280.0," ""/m/0199g,/m/04rlf,/m/07yv9,/m/09x0r"""
0saogke2Mec,30.0,40.0," ""/m/07qnq_y"","
0sfFYUPAANk,30.0,40.0," ""/m/07rqsjt"","
0slyl34xWug,10.0,20.0," ""/m/07rrlb6,/m/09x0r"""
0soVCtJgDTk,5.0,15.0," ""/m/04rlf,/m/07bjf"""
0ssOpzqkojU,30.0,40.0," ""/m/03q5t,/m/05148p4"""
0sstijfm2nM,80.0,90.0," ""/m/015lz1,/m/04rlf,/m/07p6fty,/t/dd00126,/t/dd00127"""
0t5dj-Q2V-k,30.0,40.0," ""/m/01h82_,/m/01jwx6,/m/02mk9,/m/07pb8fc,/m/07qn4z3"""
0tgNg0MHgxc,16.0,26.0," ""/m/07pl1bw,/m/083vt"""
0toUq9UHCSA,30.0,40.0," ""/m/02l6bg,/m/07yv9"""
0trWdhSvab4,30.0,40.0," ""/m/04rlf,/m/0l15bq"""
0tuZjXfDy-Y,330.0,340.0," ""/m/07qb_dv"","
0u5dddSWuj8,30.0,40.0," ""/m/0192l,/m/085jw"""
0unBNMBYhwQ,11.0,21.0," ""/m/04rlf,/m/07s12q4,/m/09x0r"""
0vFPs6XsU_Q,30.0,40.0," ""/m/04rlf,/t/dd00003,/t/dd00004"""
0vSmiq7CrCk,16.0,26.0," ""/m/03k3r,/m/07q5rw0,/m/0jbk"""
0vXqf9ix8LE,30.0,40.0," ""/m/03vt0,/m/09xqv"""
0vg9qxNKXOw,30.0,40.0," ""/m/06_fw,/m/07rjzl8,/m/09x0r"""
0w7pCxwXzVc,120.0,130.0," ""/m/02_41,/m/03m9d0z,/t/dd00092"""
0wM_qR6Yihk,310.0,320.0," ""/m/015y_n"","
0wYi8B9PXDY,30.0,40.0," ""/m/02cz_7,/m/02fxyj,/m/04rlf"""
0wgqpjfTmJI,110.0,120.0," ""/m/01s0vc,/m/04rlf,/m/09x0r"""
0wp4JNMogzQ,250.0,260.0," ""/m/016622"","
0wzsE67O5tE,230.0,240.0," ""/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y"""
0x82_HySIVU,30.0,40.0," ""/m/0199g,/m/04rlf,/m/07yv9"""
0x9TnOQ5Nhw,20.0,30.0," ""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"""
0xDlT_u31fg,30.0,40.0," ""/m/012ndj,/m/03j1ly,/m/03kmc9"""
0xGoUJpt6eQ,30.0,40.0," ""/m/01g90h"","
0xm_4yGhHjc,260.0,270.0," ""/m/07s02z0"","
0y-URa1uq8s,30.0,40.0," ""/m/06hps"","
0yM5h22hQ5U,30.0,40.0," ""/m/07qlwh6,/m/09x0r"""
0yRQSlu-ooc,5.0,15.0," ""/m/01s0vc,/m/04rlf"""
0yT6ihPVX54,30.0,40.0," ""/m/04rlf,/m/07pws3f"""
0yTfnhm-Ny0,30.0,40.0," ""/m/07qs1cx,/m/09x0r"""
0ylr6p_m4p0,40.0,50.0," ""/m/07s12q4,/m/09x0r,/t/dd00125"""
0yxJzCQW5zI,30.0,40.0," ""/m/02rtxlg"","
0zDEut-yfis,0.0,10.0," ""/m/07pczhz"","
0zP9jebYSrk,0.0,10.0," ""/m/08p9q4,/m/09x0r"""
0zgffMTkGtU,20.0,30.0," ""/m/07p6fty,/m/09x0r"""
1-TnkdEPXEw,20.0,30.0," ""/m/01d3sd"","
1-WyAvPxqDM,0.0,10.0," ""/m/07qyrcz,/m/09x0r"""
1-X6BOetQ5Q,330.0,340.0," ""/m/07rdhzs"","
1-Y9kafYuqQ,100.0,110.0," ""/m/04rlf,/m/07qb_dv"""
1-feQHDL-Qo,30.0,40.0," ""/m/0j2kx,/m/0j6m2"""
1-z7wzzstMs,30.0,40.0," ""/m/07qv4k0"","
1009ux1xbkg,0.0,10.0," ""/m/02_41,/m/0838f"""
10DM6WINIS8,310.0,320.0," ""/m/01lsmm"","
10RyykoW3Mw,30.0,40.0," ""/m/04rlf,/m/09x0r,/t/dd00004"""
10V4g8MXF-Y,6.0,16.0," ""/m/07pws3f"","
10YXuv9Go0E,140.0,150.0," ""/m/06_fw"","
10aBef0Ghkc,40.0,50.0," ""/m/01s0ps,/m/05148p4,/m/05r5c"""
10aF24rMeu0,30.0,40.0," ""/m/02rhddq,/m/07r04,/m/07yv9"""
10eyuX_4Huo,0.0,6.0," ""/m/02fs_r"","
10hGfv89L3g,30.0,40.0," ""/t/dd00134"","
10lWpHyN0Ok,30.0,40.0," ""/m/02qldy,/m/039jq,/m/07rn7sz,/m/09x0r"""
10rH37YYvKU,30.0,40.0," ""/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"""
11FeId69WOk,30.0,40.0," ""/m/04rlf,/m/074ft,/m/0gywn"""
11H3SAlnH8I,30.0,40.0," ""/m/04rlf,/m/09x0r,/t/dd00127"""
11KWMKfalJo,40.0,50.0," ""/m/06h7j,/m/09x0r"""
11iTkkMaUVo,320.0,330.0," ""/m/03fwl,/m/07bgp,/m/09x0r,/m/0ch8v"""
11q7KkNkLFg,60.0,70.0," ""/m/016622"","
11ruZHgyTKM,30.0,40.0," ""/m/025rv6n,/m/07qn5dc,/m/09b5t"""
126AbihZt28,9.0,19.0," ""/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"""
12C-RCb6UFw,430.0,440.0," ""/m/0195fx,/t/dd00048"""
12OSBJwogFc,30.0,40.0," ""/m/04rlf,/m/07q7njn,/m/09x0r"""
12T-9dLEbY8,20.0,30.0," ""/m/015p6,/m/07sx8x_,/m/09ddx"""
12UFv05Qmpw,0.0,10.0," ""/m/07rv4dm"","
12nRM9_Q6so,260.0,270.0," ""/m/04rlf,/m/07phhsh,/m/09x0r"""
130v5XJl8G0,70.0,80.0," ""/m/01b_21,/m/09x0r,/m/0ytgt"""
13jEiCXpPIE,0.0,10.0," ""/m/07s34ls"","
13oklol49ZY,40.0,50.0," ""/m/01x3z"","
13wd8KvOt58,100.0,110.0," ""/m/027m70_"","
145N68nh4m0,130.0,140.0," ""/m/03j1ly,/m/03kmc9,/m/04qvtq"""
14XML4NbS38,5.0,15.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"""
14hTDUjCr_g,30.0,40.0," ""/m/04rlf,/m/06cqb"""
14jcqHjMXcI,0.0,8.0," ""/m/03k3r,/m/07rv9rh,/m/0jbk"""
14qo-R5Veog,30.0,40.0," ""/m/07ppn3j"","
14vbVhCbKVc,30.0,40.0," ""/m/07r5v4s,/m/09x0r"""
153xbn1k2H8,10.0,20.0," ""/m/01280g,/m/0jbk"""
154WG9Gv1I4,150.0,160.0," ""/m/028v0c,/m/07s02z0,/t/dd00125"""
156q2w_ca1U,30.0,40.0," ""/m/04rlf,/t/dd00004"""
15Mw2jyyHk0,30.0,40.0," ""/m/018vs,/m/0326g,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r"""
15RT4Q9qchM,5.0,15.0," ""/m/07q7njn"","
15hFilKnrlM,200.0,210.0," ""/m/01w250"","
15mRtNj-zAU,0.0,10.0," ""/m/01jg1z"","
16HeogyZxSk,480.0,490.0," ""/m/032n05"","
16JM_ZgvQQ8,150.0,160.0," ""/m/015lz1,/m/03r5q_"""
16TsDMjHzYU,30.0,40.0," ""/m/04rlf,/t/dd00004"""
16vy6Lz8tkY,310.0,320.0," ""/m/02jz0l,/m/03dnzn,/m/0838f"""
17AtKbQ7glU,590.0,600.0," ""/m/04fq5q,/m/04rlf,/t/dd00128"""
17CpJxlwzNg,30.0,40.0," ""/m/0j6m2"","
17Fh7LMMzhc,70.0,80.0," ""/m/0326g,/m/04rlf,/m/07xzm"""
17L2VkXtcQ0,30.0,40.0," ""/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/09b5t"""
17WW_p1N7BQ,30.0,40.0," ""/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"""
17tqXgvCN0E,30.0,40.0," ""/m/07q7njn"","
17wA3UyGUX8,280.0,290.0," ""/m/07n_g"","
18212B4yfLg,80.0,90.0," ""/g/122z_qxw,/m/0g6b5"""
18HRNQyo9mg,25.0,35.0," ""/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"""
18MCVaBd4Vc,29.0,39.0," ""/m/01sm1g,/m/0l14md"""
18PLoJDIvIQ,110.0,120.0," ""/m/07sx8x_"","
18aaA2efGng,370.0,380.0," ""/m/01h3n,/m/03vt0,/m/0h2mp"""
18avBmoYIrk,30.0,40.0," ""/m/07pl1bw,/m/083vt"""
18mS4cLPOb8,50.0,60.0," ""/m/02fxyj,/m/04rlf,/t/dd00126,/t/dd00129"""
18r-Vtspi8g,30.0,40.0," ""/m/07rrlb6"","
191DLO4T_QY,60.0,70.0," ""/m/07szfh9"","
19_c58yNYVw,10.0,20.0," ""/m/0ngt1"","
19baBw3WGsE,30.0,40.0," ""/m/04rlf,/m/09x0r,/m/0dl9sf8"""
19knOj43yZE,330.0,340.0," ""/m/01h3n,/m/03l9g,/m/03vt0,/m/0h2mp"""
1A4faLHDx_U,340.0,350.0," ""/m/028v0c"","
1ACn3u5UnBw,30.0,40.0," ""/m/04rlf,/t/dd00003"""
1Aokrz07aSA,360.0,370.0," ""/m/07pyy8b"","
1B-RuZgSqf8,30.0,40.0," ""/m/07r10fb"","
1BV8AO4UmgA,30.0,40.0," ""/m/04rlf,/m/0fd3y"""
1BVSYfNCcv0,30.0,40.0," ""/m/04rlf,/m/04wptg"""
1BYZiONhW3c,30.0,40.0," ""/m/015lz1,/m/0l14jd,/m/0y4f8,/m/0z9c"""
1BlAnOMgfwY,420.0,430.0," ""/m/07rrlb6,/m/09x0r"""
1CGx8zxQFx4,70.0,80.0," ""/m/04rlf,/m/06bxc,/m/07c52,/m/09x0r"""
1CRvPsMwqrc,30.0,40.0," ""/m/07qdb04,/m/09ddx,/m/09x0r"""
1CZ-bybGzu4,30.0,40.0," ""/m/03qtwd,/m/04gy_2"""
1CwZRWurPKc,160.0,170.0," ""/m/04rlf,/m/05r5wn"""
1D4LxbOVn1I,30.0,40.0," ""/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"""
1D6UsaTflJ8,60.0,70.0," ""/m/05_wcq"","
1DNoynuGLV4,30.0,40.0," ""/m/024dl,/m/04rlf"""
1DS0AE3vTwA,140.0,150.0," ""/m/0395lw,/m/04rlf,/m/09x0r"""
1DWt70gTqHc,0.0,10.0," ""/m/01z47d,/m/04rlf,/m/09x0r"""
1Db5lDc88bM,30.0,40.0," ""/m/026z9,/m/03mb9,/m/04rlf,/m/07lnk,/m/07s72n,/m/08cyft,/m/0glt670"""
1De-OI8YG-M,7.0,17.0," ""/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"""
1ED_uNM-KfE,30.0,40.0," ""/m/04zmvq"","
1EEy-aXHzRI,20.0,30.0," ""/m/07pqc89"","
1EH6atYydBc,90.0,100.0," ""/m/01yg9g"","
1ENC2smc8Ig,30.0,40.0," ""/m/01m4t"","
1ETrMAVZdY8,30.0,40.0," ""/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"""
1EWkwWXwI1g,210.0,220.0," ""/g/122z_qxw,/m/09x0r"""
1EZ1_l3MpWw,0.0,2.0," ""/m/07ryjzk"","
1EiNSiO0UvU,0.0,10.0," ""/m/01hsr_,/m/0jbk"""
1EuGaYmvlXM,170.0,180.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp"""
1F-jIu9oy6A,60.0,70.0," ""/m/07rrlb6,/m/09x0r"""
1F23RciUwDE,30.0,40.0," ""/m/02mk9,/m/07yv9,/m/0k5j,/t/dd00130"""
1F3_bvIT0ig,0.0,9.0," ""/t/dd00134"","
1F8hWMEtlZM,20.0,30.0," ""/m/07rgkc5"","
1F9zCsJyw6k,230.0,240.0," ""/m/03j1ly,/m/03kmc9,/m/04qvtq"""
1FU5odlgLmo,30.0,40.0," ""/m/04rlf,/m/04rzd,/m/07r_k2n,/m/0gg8l"""
1FbxStVuFYU,30.0,40.0," ""/m/07qsvvw"","
1FnA3w94zXI,30.0,40.0," ""/m/01glhc,/m/02sgy,/m/04rlf"""
1FpNkptebK8,150.0,160.0," ""/m/04rlf,/t/dd00033"""
1G4aDTUuo7g,290.0,300.0," ""/m/06bz3"","
1G6wtnmdZhE,30.0,40.0," ""/t/dd00134"","
1GFclDpGhu0,200.0,210.0," ""/m/07pqn27,/m/09x0r"""
1GMWn4IxVro,100.0,110.0," ""/m/07p9k1k,/m/0dxrf"""
1GrCbwZIbwM,140.0,150.0," ""/m/02jz0l,/m/03dnzn,/m/0838f"""
1GwY2n4HIM0,70.0,80.0," ""/m/07ppn3j,/m/09x0r"""
1HNGJDppKG0,60.0,70.0," ""/m/07rkbfh,/m/09x0r"""
1HOdnni3Fl4,10.0,20.0," ""/m/03p19w"","
1H_n4dEi0Ow,130.0,140.0," ""/m/02cz_7,/m/04rlf,/m/09x0r"""
1HayoASR-54,80.0,90.0," ""/m/07yv9,/m/0h9mv,/m/0k4j,/t/dd00066"""
1HzPf-GXyls,14.0,24.0," ""/m/05rj2,/m/09x0r"""
1I5QQBbZP8g,150.0,160.0," ""/m/03qtwd,/m/04gy_2"""
1ICFuob0oZc,30.0,40.0," ""/m/03lty,/m/04rlf,/m/07s8j8t,/m/0dls3"""
1ILADUzj-M0,190.0,200.0," ""/m/09x0r,/t/dd00112,/t/dd00125"""
1IQdvfm9SDY,30.0,40.0," ""/m/0199g,/m/07yv9,/m/09x0r"""
1ISlTAGBMhs,10.0,20.0," ""/m/02mk9,/m/07pb8fc,/m/096m7z"""
1IlgE0S4t3E,270.0,280.0," ""/m/0395lw,/m/07k1x"""
1IrYZhVhN1s,0.0,10.0," ""/m/07rqsjt"","
1J-E-QqJdkg,30.0,40.0," ""/m/07c52,/m/09x0r"""
1J4FXUMOw8k,70.0,80.0," ""/m/07pjjrj,/m/07rdhzs"""
1JG5oq54NG0,30.0,40.0," ""/m/0155w,/m/04rlf,/m/06by7"""
1JHB_-LCoNA,5.0,15.0," ""/m/07rqsjt"","
1JSbmO1NQzk,130.0,140.0," ""/m/03vt0,/m/09xqv"""
1J_j6c2uQaM,30.0,40.0," ""/m/06mb1,/m/0jb2l,/m/0ngt1"""
1JpeDWbgUO8,30.0,40.0," ""/m/04rlf,/m/07rwj3x"""
1Jtg95iZyoQ,90.0,100.0," ""/m/04cvmfc,/m/07r4k75"""
1K6_-Iixx2Q,30.0,40.0," ""/m/04rlf,/m/0xzly"""
1KLmIS-v60U,10.0,20.0," ""/m/01g50p,/m/06d_3,/m/07jdr,/m/07qv_d5,/m/07yv9"""
1KXi48OobbU,120.0,130.0," ""/m/07phxs1,/m/07rv4dm"""
1KiFXylkPpg,10.0,20.0," ""/m/013y1f,/m/03xq_f"""
1KmsVHx7E2c,0.0,10.0," ""/m/04rlf,/t/dd00037"""
1KpvQAM14Ic,30.0,40.0," ""/m/0j2kx"","
1L1iOYth3-E,70.0,80.0," ""/m/07plct2"","
1LA8BxMlXSY,80.0,90.0," ""/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"""
1LTxZ2aNytc,30.0,40.0," ""/m/03qc9zr"","
1Lqa2jDTnns,30.0,40.0," ""/m/09x0r,/m/0fx9l"""
1MP3sQTk8wo,0.0,10.0," ""/m/03wwcy,/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"""
1MRlrSLSN84,0.0,3.0," ""/m/07r4wb8"","
1MTKUN3uFrs,440.0,450.0," ""/m/09x0r,/m/0g6b5,/t/dd00129"""
1MTsjPl76A0,70.0,80.0," ""/m/01c194,/m/04rlf,/m/06j64v,/m/074ft"""
1MeeK0kD_ys,11.0,21.0," ""/m/04rlf,/m/07bjf,/m/09x0r"""
1MgcrYdYas0,30.0,40.0," ""/m/01j4z9,/m/01jwx6,/m/07pb8fc"""
1MwaXCfUvX8,110.0,120.0," ""/m/015lz1,/m/0342h,/m/04rlf,/m/07s8j8t,/m/07sbbz2"""
1NMDi2ZmUdo,30.0,40.0," ""/m/07plz5l,/m/09x0r"""
1NWxg_BnJ0A,30.0,40.0," ""/m/07q7njn,/m/09x0r"""
1NkUBIl2Plw,30.0,40.0," ""/m/06mb1,/m/07r10fb,/t/dd00038"""
1Np_QsrCsjk,30.0,40.0," ""/m/07mzm6"","
1Ny5ZlcBlcQ,30.0,40.0," ""/m/019jd,/m/056ks2"""
1O-WeYTRS4w,370.0,380.0," ""/m/0239kh"","
1OFDyTzUj24,30.0,40.0," ""/m/01h8n0,/m/05zppz,/m/09x0r"""
1OFOElP7bqc,360.0,370.0," ""/m/0j6m2"","
1ON1iLkUPp8,40.0,50.0," ""/m/0dwt5"","
1OU19ANx4fg,6.0,16.0," ""/m/04rlf,/m/07bjf,/m/09x0r"""
1On2yNySbZ0,210.0,220.0," ""/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092"""
1OpNI5DjxC0,30.0,40.0," ""/m/07s34ls,/m/0l14qv"""
1Oq1Z8SZNyM,15.0,25.0," ""/m/04rlf,/m/07qlwh6,/m/09x0r"""
1OukV4Q7o8Q,30.0,40.0," ""/m/07plct2"","
1P5FFxXLSpY,30.0,40.0," ""/m/02rhddq,/m/07yv9,/m/09x0r,/m/0k4j"""
1PAb2MoavDc,210.0,220.0," ""/m/01h3n,/m/03vt0,/m/0h2mp"""
1PDg2ENa7jk,22.0,32.0," ""/m/04rlf,/m/07qwdck"""
1PKxdTlquCA,30.0,40.0," ""/m/0145m,/m/026z9,/m/04rlf,/m/064t9,/m/06j6l,/m/0ggx5q"""
1PN-bfs2EhY,30.0,40.0," ""/m/04rlf,/t/dd00005"""
1PPboJuO1Ks,21.0,31.0," ""/m/04rlf,/m/07q5rw0,/m/09x0r"""
1PSzSTilu_s,30.0,40.0," ""/m/04rlf,/t/dd00032"""
1PZAgEP1Xhc,240.0,250.0," ""/m/09x0r,/m/0k65p,/t/dd00125"""
